Sample	posterior	ESS(posterior)	likelihood	prior
0	-8146.87915256791	N	-8134.426628737969	-12.452523829941558
1000	-6317.3815279605005	2.0	-6314.992715272137	-2.388812688363802
2000	-6318.704743156419	3.0	-6315.480748491841	-3.223994664577744
3000	-6318.109491034927	4.0	-6315.134889366165	-2.9746016687614367
4000	-6320.393390765158	5.0	-6317.165734538553	-3.227656226605425
5000	-6320.218841353629	6.0	-6317.749040871126	-2.469800482502032
6000	-6317.246508602998	7.0	-6314.76962551271	-2.476883090287282
7000	-6318.9360457966795	8.0	-6314.066926675466	-4.869119121213868
8000	-6316.133895012776	9.0	-6313.963926406948	-2.1699686058275707
9000	-6318.384829964337	8.1	-6315.887722914631	-2.497107049706164
10000	-6315.991632467079	5.6	-6313.508501128023	-2.4831313390555616
11000	-6319.068213436653	7.3	-6316.255591040494	-2.812622396159247
12000	-6316.91375205388	7.2	-6314.849176745649	-2.064575308230854
13000	-6321.804383093785	9.8	-6319.178046251257	-2.626336842527863
14000	-6318.136086302685	10.9	-6315.674395821781	-2.461690480904048
15000	-6318.170705542115	12.1	-6315.3541891732175	-2.816516368896906
16000	-6317.907460539291	12.8	-6315.860024664291	-2.047435874999884
17000	-6323.690502940593	17.0	-6318.250372715842	-5.440130224751843
18000	-6320.498965118348	14.3	-6318.093069742451	-2.405895375897196
19000	-6318.622982630913	12.8	-6314.153482726994	-4.46949990391866
20000	-6316.5889709362655	17.8	-6314.149158949374	-2.4398119868910415
21000	-6323.9648448622565	20.0	-6320.896677088881	-3.0681677733755244
22000	-6318.431363923365	21.0	-6313.978893718194	-4.452470205171264
23000	-6317.986509633412	22.0	-6315.413023831731	-2.573485801680883
24000	-6317.0814627296695	23.0	-6314.638718540291	-2.4427441893781996
25000	-6318.667785715398	24.0	-6316.2475812642115	-2.42020445118702
26000	-6320.195279793514	25.0	-6315.389728081686	-4.805551711826988
27000	-6318.713112257165	26.0	-6316.358030700284	-2.3550815568815815
28000	-6323.622863873723	27.0	-6315.272675627696	-8.350188246026411
29000	-6320.845053887722	27.0	-6317.89762974423	-2.9474241434926975
30000	-6318.847208192363	28.0	-6316.165099905019	-2.6821082873440067
31000	-6319.181751715577	29.0	-6316.788705517022	-2.3930461985550204
32000	-6317.30269533273	30.0	-6314.789212036904	-2.5134832958251785
33000	-6318.035863050728	31.0	-6314.337346737246	-3.69851631348192
34000	-6319.014719363331	32.0	-6316.057664577101	-2.9570547862307413
35000	-6321.221911301714	33.0	-6318.58704548902	-2.6348658126930933
36000	-6318.765810146886	34.0	-6316.458181425463	-2.3076287214229128
37000	-6317.908246577991	35.0	-6314.945376298442	-2.962870279548766
38000	-6317.402659728642	36.0	-6314.9378823703355	-2.464777358306378
39000	-6318.265264215946	36.0	-6315.974848723613	-2.2904154923335804
40000	-6317.551151211764	35.5	-6315.047227331819	-2.5039238799443826
41000	-6322.965785964897	38.0	-6319.6386554446335	-3.327130520263344
42000	-6316.568825182523	39.0	-6314.350747783568	-2.2180773989544305
43000	-6319.776478754392	40.0	-6317.092896215689	-2.6835825387033503
44000	-6316.96318517836	41.0	-6314.492572087929	-2.4706130904301755
45000	-6317.761150978785	42.0	-6315.380163094629	-2.380987884155896
46000	-6321.301841966385	43.0	-6317.83695289634	-3.464889070044287
47000	-6321.649655168359	44.0	-6319.285673887429	-2.3639812809300693
48000	-6317.454807019698	45.0	-6314.2537861073015	-3.201020912396591
49000	-6316.340131852136	45.0	-6313.572487590413	-2.767644261723373
50000	-6317.645752297424	46.0	-6315.059974706098	-2.5857775913262455
51000	-6316.986228008294	47.0	-6314.649759162877	-2.3364688454176807
52000	-6322.2902107083055	48.0	-6319.443139863051	-2.847070845254117
53000	-6319.504127512609	49.0	-6316.832406988335	-2.671720524274222
54000	-6317.099554447026	50.0	-6314.658222578164	-2.441331868862055
55000	-6316.273575085197	51.0	-6313.5948668062	-2.678708278996912
56000	-6319.736314110835	52.0	-6316.3293702614465	-3.40694384938866
57000	-6317.106648119636	53.0	-6314.68101281116	-2.4256353084758913
58000	-6317.453264161258	54.0	-6315.113823245067	-2.339440916191186
59000	-6317.291236323709	54.0	-6314.905970269575	-2.385266054133861
60000	-6318.987310074153	55.0	-6316.778696497857	-2.208613576296444
61000	-6315.837483303465	56.0	-6313.339456614574	-2.498026688890242
62000	-6318.513237495127	57.0	-6315.611597485678	-2.901640009448669
63000	-6317.684050248243	58.0	-6314.472608364688	-3.211441883554806
64000	-6321.421045432938	59.0	-6317.8389724607505	-3.5820729721870435
65000	-6317.843121657088	60.0	-6315.2204527652275	-2.622668891860239
66000	-6318.020391168288	61.0	-6315.265341621296	-2.7550495469921015
67000	-6320.332367430379	62.0	-6318.051138883005	-2.2812285473749467
68000	-6317.396017536724	63.0	-6314.948561826268	-2.4474557104557855
69000	-6316.623188833948	63.0	-6314.239404287967	-2.3837845459807605
70000	-6316.917021026689	64.0	-6314.263550003489	-2.6534710231995895
71000	-6320.604900182969	65.0	-6316.109373014366	-4.495527168603481
72000	-6318.436353467991	66.0	-6315.747070059217	-2.6892834087740174
73000	-6321.619272732274	67.0	-6318.21216869314	-3.4071040391345595
74000	-6319.288695653991	68.0	-6316.852053969754	-2.4366416842373537
75000	-6318.594016145468	69.0	-6315.920375499693	-2.6736406457750173
76000	-6320.049825925157	70.0	-6316.1718516313085	-3.877974293848475
77000	-6318.167113170912	71.0	-6315.161434342271	-3.0056788286408853
78000	-6316.641566281031	72.0	-6314.022118597592	-2.619447683438748
79000	-6318.1689720857285	72.0	-6315.4142028021915	-2.7547692835372315
80000	-6318.770473755797	73.0	-6315.758106336125	-3.0123674196717776
81000	-6318.622305199257	74.0	-6315.391569022507	-3.2307361767510785
82000	-6320.085959343396	75.0	-6317.51701107566	-2.568948267735861
83000	-6318.851281827665	76.0	-6316.75597800393	-2.095303823734912
84000	-6319.278658857286	77.0	-6315.336557474864	-3.942101382422024
85000	-6316.940449061147	78.0	-6314.583359065533	-2.357089995613877
86000	-6318.2093394066715	79.0	-6314.911249767532	-3.2980896391390004
87000	-6317.942835403663	80.0	-6315.339690254074	-2.603145149587998
88000	-6320.223779030604	81.0	-6317.379573159567	-2.844205871036989
89000	-6318.353657140106	81.0	-6316.181266273307	-2.1723908667987755
90000	-6320.073725446054	82.0	-6316.289923362446	-3.7838020836083786
91000	-6319.298730813001	83.0	-6317.134379999435	-2.1643508135668688
92000	-6321.8482161045695	84.0	-6319.043288747297	-2.8049273572723328
93000	-6319.292353283222	85.0	-6316.914547215901	-2.377806067321642
94000	-6322.247865098059	86.0	-6319.082203473288	-3.1656616247707317
95000	-6316.460214439795	87.0	-6314.10656593605	-2.35364850374493
96000	-6316.89179401345	88.0	-6314.647522075243	-2.244271938206837
97000	-6319.525638676641	89.0	-6316.799541858393	-2.7260968182483554
98000	-6318.490842512046	90.0	-6314.107841114984	-4.383001397062047
99000	-6316.723839650181	90.0	-6314.420368096051	-2.303471554130201
100000	-6319.17444098297	91.0	-6316.640068476354	-2.5343725066155476
101000	-6316.571929007919	92.0	-6314.243612298114	-2.3283167098046396
102000	-6322.86341800037	93.0	-6320.827831456119	-2.035586544250775
103000	-6321.218704060349	94.0	-6318.738864963814	-2.479839096535228
104000	-6318.464459780741	95.0	-6315.740055552577	-2.724404228163662
105000	-6316.522379984469	96.0	-6313.820033256949	-2.7023467275200397
106000	-6317.665962700518	97.0	-6315.0416409309555	-2.6243217695628562
107000	-6320.668238398615	98.0	-6316.0514266468135	-4.616811751802231
108000	-6316.448676097781	99.0	-6314.009234386069	-2.439441711711493
109000	-6319.184050968279	99.0	-6316.905901783323	-2.278149184955355
110000	-6321.511320760348	100.0	-6317.457106185647	-4.054214574701684
111000	-6316.864568209883	101.0	-6314.01810108609	-2.8464671237935484
112000	-6317.843691652375	102.0	-6315.2074760821715	-2.6362155702037144
113000	-6323.476812676329	103.0	-6320.429279597975	-3.047533078354092
114000	-6320.749544023372	104.0	-6318.98189859322	-1.7676454301528337
115000	-6317.988752973811	105.0	-6315.46513939263	-2.5236135811811113
116000	-6319.359553385263	106.0	-6315.989714655116	-3.3698387301471833
117000	-6318.54959159147	107.0	-6314.546380013465	-4.003211578005152
118000	-6316.19404188806	108.0	-6313.712368298628	-2.4816735894328934
119000	-6316.023939183912	108.0	-6313.772580392888	-2.251358791024214
120000	-6319.020267339722	109.0	-6316.418948898852	-2.601318440869533
121000	-6319.74043554411	110.0	-6314.735989661408	-5.004445882702193
122000	-6318.920037524361	111.0	-6316.065980387468	-2.8540571368933496
123000	-6318.103585153677	112.0	-6315.6729963471025	-2.4305888065747894
124000	-6319.802899809154	113.0	-6316.387683848333	-3.415215960820751
125000	-6319.40324956189	114.0	-6316.896108637492	-2.5071409243987035
126000	-6318.74381143024	115.0	-6315.913048666945	-2.8307627632956587
127000	-6319.459807879655	116.0	-6315.31563508093	-4.144172798724503
128000	-6319.511905474691	117.0	-6317.175495572794	-2.336409901897472
129000	-6320.125292178067	117.0	-6317.663151724671	-2.4621404533960622
130000	-6321.575406618633	118.0	-6318.280582448344	-3.2948241702889227
131000	-6321.068118608199	119.0	-6318.849870919788	-2.218247688411295
132000	-6319.143954714853	120.0	-6316.8174379941565	-2.3265167206963486
133000	-6321.884264873943	121.0	-6317.779309802111	-4.104955071832089
134000	-6317.957355061093	122.0	-6314.360534332521	-3.5968207285718616
135000	-6319.32347884001	123.0	-6316.631369969149	-2.692108870860187
136000	-6320.8987845923975	124.0	-6317.5471288636745	-3.3516557287227364
137000	-6318.211776615537	125.0	-6315.324962345319	-2.8868142702178616
138000	-6319.042054865404	126.0	-6316.516271933644	-2.525782931759899
139000	-6317.01161248955	126.0	-6314.0387344346045	-2.9728780549459666
140000	-6318.621744935319	127.0	-6315.925910549203	-2.695834386116012
141000	-6317.440962601266	128.0	-6314.77655957255	-2.664403028716225
142000	-6318.531642934341	129.0	-6315.901816032813	-2.6298269015280074
143000	-6318.330878029221	130.0	-6315.159372269736	-3.1715057594844627
144000	-6319.183964643507	131.0	-6316.098250127619	-3.0857145158883954
145000	-6318.33982371925	132.0	-6316.320701254683	-2.0191224645664114
146000	-6317.758362373327	133.0	-6314.43568302455	-3.3226793487771893
147000	-6317.163768334987	134.0	-6314.231732731285	-2.932035603702266
148000	-6317.529202243383	135.0	-6314.845415173422	-2.68378706996098
149000	-6318.437541762899	135.0	-6315.353574991797	-3.083966771101884
150000	-6320.347143250234	136.0	-6317.506252461638	-2.8408907885964094
151000	-6317.390445816902	137.0	-6313.459263109242	-3.931182707660165
152000	-6318.366943323799	138.0	-6315.751803430193	-2.615139893606238
153000	-6317.705047985756	139.0	-6313.856720312357	-3.848327673399728
154000	-6319.190933045345	140.0	-6316.8716670675085	-2.3192659778373774
155000	-6321.559794169353	141.0	-6317.804716664099	-3.755077505254195
156000	-6317.711359485983	142.0	-6315.431116215174	-2.280243270808349
157000	-6318.005139716268	143.0	-6314.715072371608	-3.2900673446605015
158000	-6318.953750890932	144.0	-6316.222519895416	-2.731230995516129
159000	-6321.148275986717	144.0	-6318.527930905636	-2.6203450810810063
160000	-6317.931336870388	145.0	-6315.35779961225	-2.5735372581373435
161000	-6320.629823997912	146.0	-6318.355904068803	-2.273919929109012
162000	-6318.555896078496	147.0	-6314.104129676034	-4.4517664024617485
163000	-6321.342361823411	148.0	-6317.619687141587	-3.722674681824465
164000	-6318.736320335922	149.0	-6316.4423858325	-2.2939345034223857
165000	-6318.674083480977	150.0	-6315.2441216947445	-3.429961786232601
166000	-6318.557693966988	151.0	-6316.110085541974	-2.4476084250144576
167000	-6316.3731305199535	152.0	-6313.864757881893	-2.5083726380604032
168000	-6318.549705409395	153.0	-6316.336372437976	-2.213332971419054
169000	-6317.502473705217	153.0	-6315.020325214016	-2.482148491200542
170000	-6321.207235959289	154.0	-6317.005556423252	-4.201679536037521
171000	-6321.648470584382	155.0	-6316.569918809133	-5.078551775249634
172000	-6316.527329366137	156.0	-6314.149455519841	-2.377873846295895
173000	-6316.285665988416	157.0	-6313.980184466366	-2.305481522050215
174000	-6317.208138799282	158.0	-6314.401878309426	-2.806260489855974
175000	-6320.4365902279105	159.0	-6317.727470047148	-2.7091201807629166
176000	-6317.546177540271	160.0	-6314.917109781792	-2.629067758479167
177000	-6317.008445424841	161.0	-6314.348696084629	-2.65974934021187
178000	-6316.431715708074	162.0	-6314.1358597789595	-2.2958559291141967
